,,,,,,,,,,Score,,Offense,,,,,Defense,,,,,Expected Points,,
Week,Day,Date,,,,OT,Rec,,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Mon,11-Sep,10:20PM ET,boxscore,W,,Jan-00,,Los Angeles Chargers,24,21,22,321,181,140,2,17,249,185,64,1,2.11,-2.88,2.79
2,Sun,17-Sep,4:25PM ET,boxscore,W,,Feb-00,,Dallas Cowboys,42,17,26,380,202,178,2,16,268,228,40,2,9.11,21.83,-6.44
3,Sun,24-Sep,1:00PM ET,boxscore,L,,1-Feb,@,Buffalo Bills,16,26,21,366,255,111,2,16,272,197,75,,-5.95,0.95,-5.49
4,Sun,1-Oct,4:25PM ET,boxscore,W,,1-Mar,,Oakland Raiders,16,10,16,298,155,143,,11,254,230,24,1,-3.11,12.83,-6.17
5,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
6,Sun,15-Oct,8:30PM ET,boxscore,L,,2-Mar,,New York Giants,10,23,20,412,366,46,3,12,266,118,148,,-8.8,5.11,-7.37
7,Sun,22-Oct,4:25PM ET,boxscore,L,,3-Mar,@,Los Angeles Chargers,0,21,12,251,182,69,3,14,242,162,80,,-21,6.7,-3.87
8,Mon,30-Oct,8:30PM ET,boxscore,L,,4-Mar,@,Kansas City Chiefs,19,29,23,364,187,177,5,16,276,197,79,2,-9.17,11.74,-9.53
9,Sun,5-Nov,1:00PM ET,boxscore,L,,5-Mar,@,Philadelphia Eagles,23,51,14,226,191,35,2,25,419,222,197,1,-17.51,-16.4,8.3
10,Sun,12-Nov,8:30PM ET,boxscore,L,,6-Mar,,New England Patriots,16,41,17,339,221,118,2,28,396,297,99,,3.58,-14.71,-13.56
11,Sun,19-Nov,4:25PM ET,boxscore,L,,7-Mar,,Cincinnati Bengals,17,20,20,341,229,112,2,12,190,141,49,,-10.02,3.5,-1.02
12,Sun,26-Nov,4:25PM ET,boxscore,L,,8-Mar,@,Oakland Raiders,14,21,12,216,160,56,1,21,348,244,104,1,-7.4,-5.41,4.87
13,Sun,3-Dec,1:00PM ET,boxscore,L,,9-Mar,@,Miami Dolphins,9,35,14,270,167,103,3,15,367,222,145,3,-28.53,12.73,-9.92
14,Sun,10-Dec,4:05PM ET,boxscore,W,,9-Apr,,New York Jets,23,0,17,273,189,84,,6,100,41,59,2,0.54,25.71,-2.13
15,Thu,14-Dec,8:25PM ET,boxscore,W,,9-May,@,Indianapolis Colts,25,13,23,462,251,211,1,15,228,158,70,,15.29,1.3,-4.94
16,Sun,24-Dec,1:00PM ET,boxscore,L,,10-May,@,Washington Redskins,11,27,18,330,171,159,3,19,386,299,87,2,-11.39,-1.1,-2.62
17,Sun,31-Dec,4:25PM ET,boxscore,L,,11-May,,Kansas City Chiefs,24,27,22,336,226,110,3,23,379,269,110,2,-2.63,-2.46,2.37
