,,,,,,,,,,Score,,Offense,,,,,Defense,,,,,Expected Points,,
Week,Day,Date,,,,OT,Rec,,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Mon,8-Sep,7:11PM ET,boxscore,L,,0-1,@,Detroit Lions,14,35,16,197,144,53,2,20,417,341,76,,-9.53,-20.18,7.37
2,Sun,14-Sep,1:04PM ET,boxscore,L,,0-2,,Arizona Cardinals,14,25,24,341,260,81,4,21,266,142,124,,1.62,1.03,-13.61
3,Sun,21-Sep,1:02PM ET,boxscore,W,,2-Jan,,Houston Texans,30,17,26,419,226,193,1,20,411,292,119,3,3.19,6.23,3.09
4,Thu,25-Sep,8:26PM ET,boxscore,W,,2-Feb,@,Washington Redskins,45,14,31,449,295,154,1,17,329,243,86,6,15.71,12.62,-3.96
5,Sun,5-Oct,1:03PM ET,boxscore,W,,2-Mar,,Atlanta Falcons,30,20,22,317,193,124,2,20,397,307,90,1,14.28,-5,-1.67
6,Sun,12-Oct,8:41PM ET,boxscore,L,,3-Mar,@,Philadelphia Eagles,0,27,12,254,168,86,1,24,448,245,203,2,-20.71,-5.15,1.58
7,Sun,19-Oct,4:25PM ET,boxscore,L,,4-Mar,@,Dallas Cowboys,21,31,20,352,248,104,2,20,423,267,156,1,5.5,-15.12,-0.62
8,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
9,Mon,3-Nov,8:31PM ET,boxscore,L,,5-Mar,,Indianapolis Colts,24,40,22,438,349,89,1,22,443,345,98,,1.03,-10.95,-4.45
10,Sun,9-Nov,4:26PM ET,boxscore,L,,6-Mar,@,Seattle Seahawks,17,38,20,324,270,54,2,27,510,160,350,3,-1.57,-23.2,1.24
11,Sun,16-Nov,1:03PM ET,boxscore,L,,7-Mar,,San Francisco 49ers,10,16,17,330,265,65,5,20,333,185,148,1,-15.94,2.1,2.04
12,Sun,23-Nov,8:30PM ET,boxscore,L,,8-Mar,,Dallas Cowboys,28,31,27,417,328,89,1,18,385,266,119,1,13.63,-13.48,-2.4
13,Sun,30-Nov,1:03PM ET,boxscore,L,,9-Mar,@,Jacksonville Jaguars,24,25,22,329,213,116,3,18,258,140,118,,-9.56,5.37,-2.88
14,Sun,7-Dec,1:03PM ET,boxscore,W,,9-Apr,@,Tennessee Titans,36,7,19,402,260,142,1,12,207,146,61,3,-0.78,28.18,1.98
15,Sun,14-Dec,1:02PM ET,boxscore,W,,9-May,,Washington Redskins,24,13,17,287,238,49,1,21,372,228,144,1,5.75,-0.43,-0.78
16,Sun,21-Dec,4:05PM ET,boxscore,W,,9-Jun,@,St. Louis Rams,37,27,19,514,386,128,,23,387,281,106,3,20.98,-8.97,0.43
17,Sun,28-Dec,1:02PM ET,boxscore,L,,10-Jun,,Philadelphia Eagles,26,34,22,505,429,76,1,23,426,262,164,1,3.98,-9.69,-5.05
