,,,,,,,,,,Score,,Offense,,,,,Defense,,,,,Expected Points,,
Week,Day,Date,,,,OT,Rec,,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Mon,12-Sep,7:13PM ET,boxscore,W,,Jan-00,@,Miami Dolphins,38,24,27,622,516,106,1,25,488,390,98,1,24.68,-9.46,-2.39
2,Sun,18-Sep,4:15PM ET,boxscore,W,,Feb-00,,San Diego Chargers,35,21,28,504,410,94,,29,470,372,98,4,26.02,-10.24,0.56
3,Sun,25-Sep,1:03PM ET,boxscore,L,,1-Feb,@,Buffalo Bills,31,34,30,495,387,108,4,24,448,369,79,2,9.55,-9.66,-0.63
4,Sun,2-Oct,4:15PM ET,boxscore,W,,1-Mar,@,Oakland Raiders,31,19,25,409,226,183,,24,504,344,160,2,18.64,-10.46,3.47
5,Sun,9-Oct,4:15PM ET,boxscore,W,,1-Apr,,New York Jets,30,21,26,446,294,152,1,14,255,158,97,,15.71,-2.61,-3.21
6,Sun,16-Oct,4:15PM ET,boxscore,W,,1-May,,Dallas Cowboys,20,16,25,371,270,101,4,21,377,300,77,2,2.89,1.21,-1.61
7,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
8,Sun,30-Oct,4:15PM ET,boxscore,L,,2-May,@,Pittsburgh Steelers,17,25,19,213,170,43,,29,427,329,98,1,1.83,-10.61,-2.86
9,Sun,6-Nov,4:15PM ET,boxscore,L,,3-May,,New York Giants,20,24,23,438,332,106,4,23,361,250,111,2,0.1,-3.18,-0.56
10,Sun,13-Nov,8:31PM ET,boxscore,W,,3-Jun,@,New York Jets,37,16,21,389,329,60,,22,378,268,110,3,7.63,7.82,4.18
11,Mon,21-Nov,8:40PM ET,boxscore,W,,3-Jul,,Kansas City Chiefs,34,3,20,380,223,157,1,16,334,209,125,3,10.81,13.31,4.42
12,Sun,27-Nov,4:15PM ET,boxscore,W,,3-Aug,@,Philadelphia Eagles,38,20,29,457,353,104,,23,466,393,73,1,25.56,-8.06,2.6
13,Sun,4-Dec,1:02PM ET,boxscore,W,,3-Sep,,Indianapolis Colts,31,24,24,362,289,73,,26,437,338,99,2,17.29,-13.4,5.22
14,Sun,11-Dec,1:03PM ET,boxscore,W,,3-Oct,@,Washington Redskins,34,27,22,431,352,79,1,25,463,293,170,2,17.14,-13.23,2.16
15,Sun,18-Dec,4:16PM ET,boxscore,W,,3-Nov,@,Denver Broncos,41,23,26,451,310,141,,25,393,141,252,3,20.42,-1.94,2.16
16,Sat,24-Dec,1:02PM ET,boxscore,W,,3-Dec,,Miami Dolphins,27,24,26,400,281,119,,20,374,253,121,2,10.6,-6.57,-1.32
17,Sun,1-Jan,1:02PM ET,boxscore,W,,13-3,,Buffalo Bills,49,21,28,480,342,138,1,26,402,296,106,4,23.96,-2.1,6.56
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Division,Sat,14-Jan,8:15PM ET,boxscore,W,,14-3,,Denver Broncos,45,10,31,509,363,146,2,15,252,108,144,1,27.14,11.2,-2.48
Conf. Champ.,Sun,22-Jan,3:05PM ET,boxscore,W,,15-3,,Baltimore Ravens,23,20,25,330,234,96,3,19,398,282,116,1,5.91,-3.41,-1.42
SuperBowl,Sun,5-Feb,6:30PM ET,boxscore,L,,15-4,N,New York Giants,17,21,21,349,266,83,1,26,396,282,114,,10.7,-13.35,-1.47
