,,,,,,,,,,Score,,Offense,,,,,Defense,,,,,Expected Points,,
Week,Day,Date,,,,OT,Rec,,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,11-Sep,1:05PM ET,boxscore,L,,0-1,@,Jacksonville Jaguars,14,16,13,292,249,43,1,20,323,160,163,1,3.55,0.25,-7.67
2,Sun,18-Sep,1:02PM ET,boxscore,W,,1-Jan,,Baltimore Ravens,26,13,21,432,358,74,1,15,229,184,45,3,8.56,12.54,-7.88
3,Sun,25-Sep,1:02PM ET,boxscore,W,,1-Feb,,Denver Broncos,17,14,17,333,295,38,2,19,231,172,59,2,-0.14,4.24,-3.06
4,Sun,2-Oct,1:03PM ET,boxscore,W,,1-Mar,@,Cleveland Browns,31,13,13,332,220,112,1,25,416,332,84,1,6.97,11.41,-2.7
5,Sun,9-Oct,1:02PM ET,boxscore,L,,2-Mar,@,Pittsburgh Steelers,17,38,20,306,240,66,1,26,431,257,174,1,2.52,-25.86,6.42
6,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
7,Sun,23-Oct,1:02PM ET,boxscore,L,,3-Mar,,Houston Texans,7,41,11,148,95,53,2,29,518,296,222,,-13.56,-22.84,2.83
8,Sun,30-Oct,1:02PM ET,boxscore,W,,3-Apr,,Indianapolis Colts,27,10,17,311,215,96,,22,399,241,158,2,-0.1,7.7,8.61
9,Sun,6-Nov,4:05PM ET,boxscore,L,,4-Apr,,Cincinnati Bengals,17,24,19,328,250,78,1,20,319,210,109,,1.08,-6.9,3.12
10,Sun,13-Nov,1:04PM ET,boxscore,W,,4-May,@,Carolina Panthers,30,3,22,383,211,172,1,16,279,166,113,2,5.86,15.23,7.31
11,Sun,20-Nov,4:15PM ET,boxscore,L,,5-May,@,Atlanta Falcons,17,23,17,298,257,41,1,25,432,316,116,1,5.14,-14.09,3.34
12,Sun,27-Nov,1:02PM ET,boxscore,W,,5-Jun,,Tampa Bay Buccaneers,23,17,18,352,150,202,4,15,308,186,122,5,-15.36,18.79,1.91
13,Sun,4-Dec,1:02PM ET,boxscore,W,,5-Jul,@,Buffalo Bills,23,17,18,317,130,187,,18,386,282,104,2,4.41,-2.05,6.33
14,Sun,11-Dec,1:03PM ET,boxscore,L,,6-Jul,,New Orleans Saints,17,22,17,373,314,59,,24,437,323,114,,6.07,-10.44,1.86
15,Sun,18-Dec,1:03PM ET,boxscore,L,,7-Jul,@,Indianapolis Colts,13,27,21,388,322,66,3,10,287,82,205,1,-16.37,5.79,-1.31
16,Sat,24-Dec,1:02PM ET,boxscore,W,,7-Aug,,Jacksonville Jaguars,23,17,20,407,342,65,3,18,300,187,113,1,-2.53,6.23,2.68
17,Sun,1-Jan,1:02PM ET,boxscore,W,,7-Sep,@,Houston Texans,23,22,17,361,275,86,1,22,387,235,152,1,3.67,-2.54,1.85
