,,,,,,,,,,Score,,Offense,,,,,Defense,,,,,Expected Points,,
Week,Day,Date,,,,OT,Rec,,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Thu,10-Sep,8:41PM ET,boxscore,L,OT,0-1,@,Pittsburgh Steelers,10,13,18,320,234,86,2,19,357,321,36,3,-3.56,5.41,-7.06
2,Sun,20-Sep,1:03PM ET,boxscore,L,,0-2,,Houston Texans,31,34,19,449,209,240,2,19,420,357,63,,9.39,-13.24,-1.68
3,Sun,27-Sep,1:03PM ET,boxscore,L,,0-3,@,New York Jets,17,24,17,286,159,127,4,13,229,146,83,2,-14.19,16.76,-12.14
4,Sun,4-Oct,1:05PM ET,boxscore,L,,0-4,@,Jacksonville Jaguars,17,37,19,379,284,95,3,27,442,305,137,1,-2.98,-14.27,-2.04
5,Sun,11-Oct,8:30PM ET,boxscore,L,,0-5,,Indianapolis Colts,9,31,12,245,155,90,2,23,367,309,58,2,-15.4,-14.57,8.48
6,Sun,18-Oct,4:15PM ET,boxscore,L,,0-6,@,New England Patriots,0,59,9,186,-7,193,5,32,619,426,193,,-27.56,-36.89,7.42
7,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
8,Sun,1-Nov,4:05PM ET,boxscore,W,,6-Jan,,Jacksonville Jaguars,30,13,20,430,125,305,,12,330,113,217,2,15,4.02,-1.58
9,Sun,8-Nov,4:15PM ET,boxscore,W,,6-Feb,@,San Francisco 49ers,34,27,14,315,163,152,,25,358,250,108,4,8.13,3.59,-1.62
10,Sun,15-Nov,1:02PM ET,boxscore,W,,6-Mar,,Buffalo Bills,41,17,20,378,210,168,1,14,296,207,89,2,14.31,11.28,-7.17
11,Mon,23-Nov,8:40PM ET,boxscore,W,,6-Apr,@,Houston Texans,20,17,22,344,116,228,1,17,340,283,57,,6.54,-6.75,2.4
12,Sun,29-Nov,4:15PM ET,boxscore,W,,6-May,,Arizona Cardinals,20,17,20,532,369,163,1,15,292,217,75,,14.72,-2.92,-6.25
13,Sun,6-Dec,1:03PM ET,boxscore,L,,7-May,@,Indianapolis Colts,17,27,24,375,233,142,2,23,358,270,88,,-1.97,-16.18,6.33
14,Sun,13-Dec,4:05PM ET,boxscore,W,,7-Jun,,St. Louis Rams,47,7,19,446,286,160,1,15,240,160,80,5,20.33,29.09,-9.03
15,Sun,20-Dec,1:02PM ET,boxscore,W,OT,7-Jul,,Miami Dolphins,27,24,19,364,236,128,2,23,468,347,121,4,3.75,-1.55,1.93
16,Fri,25-Dec,7:34PM ET,boxscore,L,,8-Jul,,San Diego Chargers,17,42,17,270,88,182,3,30,425,259,166,1,-1.68,-30.07,4.63
17,Sun,3-Jan,4:16PM ET,boxscore,W,,8-Aug,@,Seattle Seahawks,17,13,19,304,171,133,2,16,309,169,140,1,0.54,1.98,-0.4
