,,,,,,,,,,Score,,Offense,,,,,Defense,,,,,Expected Points,,
Week,Day,Date,,,,OT,Rec,,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Thu,9-Sep,8:41PM ET,boxscore,W,,Jan-00,,Minnesota Vikings,14,9,18,308,229,79,,12,253,162,91,1,2.86,6.45,-4.34
2,Mon,20-Sep,8:36PM ET,boxscore,W,,Feb-00,@,San Francisco 49ers,25,22,17,287,237,50,,24,417,275,142,4,2.64,-13.6,14.57
3,Sun,26-Sep,1:03PM ET,boxscore,L,OT,1-Feb,,Atlanta Falcons,24,27,20,398,355,43,3,25,417,215,202,1,12.52,-13.14,-0.32
4,Sun,3-Oct,1:03PM ET,boxscore,W,,1-Mar,,Carolina Panthers,16,14,27,383,262,121,2,10,251,133,118,1,3.86,-0.38,0.6
5,Sun,10-Oct,4:05PM ET,boxscore,L,,2-Mar,@,Arizona Cardinals,20,30,19,358,273,85,4,12,194,153,41,1,-11.48,10.49,-7.11
6,Sun,17-Oct,1:02PM ET,boxscore,W,,2-Apr,@,Tampa Bay Buccaneers,31,6,27,475,263,212,1,21,277,235,42,1,24,0.47,1.98
7,Sun,24-Oct,1:02PM ET,boxscore,L,,3-Apr,,Cleveland Browns,17,30,25,394,336,58,4,12,210,85,125,,-7.96,1.3,-6.74
8,Sun,31-Oct,8:30PM ET,boxscore,W,,3-May,,Pittsburgh Steelers,20,10,19,318,288,30,2,13,279,171,108,2,0.77,10.66,-1.27
9,Sun,7-Nov,1:04PM ET,boxscore,W,,3-Jun,@,Carolina Panthers,34,3,27,408,243,165,1,15,195,68,127,2,5.07,22.4,-0.85
10,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
11,Sun,21-Nov,4:05PM ET,boxscore,W,,3-Jul,,Seattle Seahawks,34,19,26,494,382,112,2,21,424,366,58,2,24.97,-5.87,-5.1
12,Thu,25-Nov,4:36PM ET,boxscore,W,,3-Aug,@,Dallas Cowboys,30,27,21,414,333,81,2,24,457,313,144,3,9.55,-7.07,0.2
13,Sun,5-Dec,1:03PM ET,boxscore,W,,3-Sep,@,Cincinnati Bengals,34,30,19,436,290,146,1,21,311,215,96,,17.61,-5.05,-8.41
14,Sun,12-Dec,4:05PM ET,boxscore,W,,3-Oct,,St. Louis Rams,31,13,22,345,213,132,3,14,327,191,136,3,8.73,15.15,-6.73
15,Sun,19-Dec,1:03PM ET,boxscore,L,,4-Oct,@,Baltimore Ravens,24,30,21,269,242,27,1,17,356,148,208,,2.1,-10.15,3.42
16,Mon,27-Dec,8:40PM ET,boxscore,W,,4-Nov,@,Atlanta Falcons,17,14,23,368,296,72,2,14,215,140,75,2,-7.34,9.8,1.22
17,Sun,2-Jan,1:00PM ET,boxscore,L,,5-Nov,,Tampa Bay Buccaneers,13,23,20,305,199,106,3,18,317,233,84,2,-2.99,-3.26,-3.14
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sat,8-Jan,4:35PM ET,boxscore,L,,6-Nov,@,Seattle Seahawks,36,41,32,474,397,77,1,19,415,265,150,1,13.16,-13.99,-4.7
